<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.22	02:00:00	1.16003	1.16018	1.15990	1.15995	721	0	0
2025.10.22	03:00:00	1.15994	1.16080	1.15994	1.16047	2353	0	0
2025.10.22	04:00:00	1.16046	1.16092	1.16014	1.16049	1868	0	0
2025.10.22	05:00:00	1.16049	1.16110	1.16049	1.16085	1255	0	0
2025.10.22	06:00:00	1.16085	1.16090	1.16046	1.16071	1337	0	0
2025.10.22	07:00:00	1.16069	1.16096	1.16050	1.16092	972	0	0
2025.10.22	08:00:00	1.16091	1.16158	1.16091	1.16135	1371	0	0
2025.10.22	09:00:00	1.16139	1.16150	1.16043	1.16096	4386	0	0
2025.10.22	10:00:00	1.16097	1.16129	1.15995	1.16008	3960	0	0
2025.10.22	11:00:00	1.16008	1.16009	1.15899	1.15976	4398	0	0
2025.10.22	12:00:00	1.15976	1.16021	1.15924	1.15948	2623	0	0
2025.10.22	13:00:00	1.15946	1.15969	1.15828	1.15858	2731	0	0
2025.10.22	14:00:00	1.15857	1.15892	1.15824	1.15826	3455	0	0
2025.10.22	15:00:00	1.15825	1.15913	1.15769	1.15831	4294	0	0
2025.10.22	16:00:00	1.15831	1.15977	1.15817	1.15948	4605	0	0
2025.10.22	17:00:00	1.15948	1.16116	1.15924	1.16111	4714	0	0
2025.10.22	18:00:00	1.16111	1.16168	1.16086	1.16113	4707	0	0
2025.10.22	19:00:00	1.16113	1.16225	1.16103	1.16195	4368	0	0
2025.10.22	20:00:00	1.16195	1.16206	1.16126	1.16147	2960	0	0
2025.10.22	21:00:00	1.16147	1.16156	1.16076	1.16091	2097	0	0
2025.10.22	22:00:00	1.16092	1.16111	1.16049	1.16059	1760	0	0
2025.10.22	23:00:00	1.16059	1.16112	1.16059	1.16103	1149	0	0
2025.10.23	00:00:00	1.16101	1.16120	1.16083	1.16115	508	0	11
2025.10.23	01:00:00	1.16125	1.16146	1.16107	1.16123	685	0	0
2025.10.23	02:00:00	1.16125	1.16126	1.16067	1.16072	821	0	0
2025.10.23	03:00:00	1.16069	1.16075	1.15977	1.16041	1801	0	0
2025.10.23	04:00:00	1.16042	1.16055	1.15976	1.15979	1639	0	0
2025.10.23	05:00:00	1.15979	1.15995	1.15952	1.15966	1260	0	0
2025.10.23	06:00:00	1.15966	1.15986	1.15920	1.15929	897	0	0
2025.10.23	07:00:00	1.15929	1.15993	1.15906	1.15989	1044	0	0
2025.10.23	08:00:00	1.15989	1.16041	1.15968	1.16015	1194	0	0
2025.10.23	09:00:00	1.16014	1.16038	1.15907	1.15944	2983	0	0
2025.10.23	10:00:00	1.15945	1.16015	1.15909	1.16000	3285	0	0
2025.10.23	11:00:00	1.16000	1.16063	1.15929	1.15962	2854	0	0
2025.10.23	12:00:00	1.15962	1.16004	1.15931	1.15937	2189	0	0
2025.10.23	13:00:00	1.15936	1.15948	1.15856	1.15879	2077	0	0
2025.10.23	14:00:00	1.15879	1.15930	1.15855	1.15871	2450	0	0
2025.10.23	15:00:00	1.15872	1.16060	1.15866	1.16007	3360	0	0
2025.10.23	16:00:00	1.16007	1.16106	1.15981	1.16067	4403	0	0
2025.10.23	17:00:00	1.16068	1.16199	1.16056	1.16132	4527	0	0
2025.10.23	18:00:00	1.16133	1.16158	1.16064	1.16116	3476	0	0
2025.10.23	19:00:00	1.16118	1.16160	1.16064	1.16069	2543	0	0
2025.10.23	20:00:00	1.16068	1.16122	1.16044	1.16118	2408	0	0
2025.10.23	21:00:00	1.16118	1.16179	1.16098	1.16176	1849	0	0
2025.10.23	22:00:00	1.16177	1.16202	1.16154	1.16165	1391	0	0
2025.10.23	23:00:00	1.16165	1.16193	1.16136	1.16180	1154	0	0
2025.10.24	00:00:00	1.16181	1.16181	1.16123	1.16171	960	0	0
2025.10.24	01:00:00	1.16165	1.16213	1.16165	1.16181	735	0	0
2025.10.24	02:00:00	1.16181	1.16190	1.16151	1.16171	653	0	0
2025.10.24	03:00:00	1.16171	1.16215	1.16169	1.16180	1534	0	0
2025.10.24	04:00:00	1.16180	1.16187	1.16090	1.16095	1582	0	0
2025.10.24	05:00:00	1.16095	1.16126	1.16077	1.16080	1411	0	0
2025.10.24	06:00:00	1.16079	1.16117	1.16072	1.16091	947	0	0
2025.10.24	07:00:00	1.16091	1.16091	1.16058	1.16076	916	0	0
2025.10.24	08:00:00	1.16076	1.16081	1.16018	1.16056	1238	0	0
2025.10.24	09:00:00	1.16054	1.16141	1.16009	1.16138	2658	0	0
2025.10.24	10:00:00	1.16137	1.16279	1.16019	1.16182	4656	0	0
2025.10.24	11:00:00	1.16183	1.16238	1.16064	1.16102	3685	0	0
2025.10.24	12:00:00	1.16099	1.16128	1.16052	1.16118	2467	0	0
2025.10.24	13:00:00	1.16118	1.16166	1.16110	1.16128	2048	0	0
2025.10.24	14:00:00	1.16127	1.16157	1.16069	1.16150	2699	0	0
2025.10.24	15:00:00	1.16153	1.16476	1.16088	1.16342	8093	0	0
2025.10.24	16:00:00	1.16343	1.16435	1.16207	1.16265	6649	0	0
2025.10.24	17:00:00	1.16267	1.16359	1.16183	1.16260	5443	0	0
2025.10.24	18:00:00	1.16261	1.16356	1.16214	1.16254	3953	0	0
2025.10.24	19:00:00	1.16254	1.16277	1.16210	1.16256	2189	0	0
2025.10.24	20:00:00	1.16255	1.16319	1.16244	1.16275	1611	0	0
2025.10.24	21:00:00	1.16275	1.16279	1.16248	1.16261	1646	0	0
2025.10.24	22:00:00	1.16261	1.16334	1.16260	1.16316	1496	0	0
2025.10.24	23:00:00	1.16315	1.16360	1.16209	1.16225	2284	0	0
2025.10.26	23:00:00	1.16346	1.16368	1.16261	1.16283	965	0	1
2025.10.27	00:00:00	1.16316	1.16355	1.16250	1.16285	1911	0	0
2025.10.27	01:00:00	1.16284	1.16330	1.16257	1.16312	1372	0	0
2025.10.27	02:00:00	1.16309	1.16376	1.16279	1.16349	1971	0	0
2025.10.27	03:00:00	1.16349	1.16477	1.16336	1.16390	2243	0	0
2025.10.27	04:00:00	1.16390	1.16396	1.16302	1.16310	1186	0	0
2025.10.27	05:00:00	1.16310	1.16323	1.16270	1.16278	939	0	0
2025.10.27	06:00:00	1.16277	1.16278	1.16208	1.16245	989	0	0
2025.10.27	07:00:00	1.16246	1.16272	1.16209	1.16262	1330	0	0
2025.10.27	08:00:00	1.16262	1.16324	1.16248	1.16263	2281	0	0
2025.10.27	09:00:00	1.16263	1.16278	1.16199	1.16200	2585	0	0
2025.10.27	10:00:00	1.16200	1.16332	1.16177	1.16282	3495	0	0
2025.10.27	11:00:00	1.16281	1.16399	1.16261	1.16380	3235	0	0
2025.10.27	12:00:00	1.16379	1.16447	1.16354	1.16416	2268	0	0
2025.10.27	13:00:00	1.16417	1.16474	1.16360	1.16460	2600	0	0
2025.10.27	14:00:00	1.16461	1.16517	1.16377	1.16414	3252	0	0
2025.10.27	15:00:00	1.16413	1.16429	1.16315	1.16358	3546	0	0
2025.10.27	16:00:00	1.16358	1.16424	1.16324	1.16409	3399	0	0
2025.10.27	17:00:00	1.16407	1.16418	1.16329	1.16353	3404	0	0
2025.10.27	18:00:00	1.16353	1.16411	1.16324	1.16388	2603	0	0
2025.10.27	19:00:00	1.16387	1.16417	1.16356	1.16381	1755	0	0
2025.10.27	20:00:00	1.16380	1.16521	1.16351	1.16504	2088	0	0
2025.10.27	21:00:00	1.16503	1.16505	1.16441	1.16476	1765	0	0
2025.10.27	22:00:00	1.16476	1.16488	1.16435	1.16445	1043	0	0
2025.10.27	23:00:00	1.16444	1.16458	1.16428	1.16446	707	0	8
2025.10.28	00:00:00	1.16447	1.16506	1.16447	1.16499	1423	0	0
2025.10.28	01:00:00	1.16499	1.16548	1.16497	1.16510	1024	0	0
2025.10.28	02:00:00	1.16511	1.16589	1.16465	1.16556	1770	0	0
2025.10.28	03:00:00	1.16555	1.16638	1.16551	1.16574	2088	0	0
2025.10.28	04:00:00	1.16574	1.16631	1.16539	1.16546	1566	0	0
2025.10.28	05:00:00	1.16545	1.16630	1.16542	1.16600	1386	0	0
2025.10.28	06:00:00	1.16601	1.16676	1.16589	1.16663	1502	0	0
2025.10.28	07:00:00	1.16662	1.16679	1.16628	1.16638	1742	0	0
2025.10.28	08:00:00	1.16638	1.16670	1.16548	1.16559	1964	0	0
2025.10.28	09:00:00	1.16557	1.16614	1.16511	1.16552	2872	0	0
2025.10.28	10:00:00	1.16552	1.16627	1.16488	1.16522	4247	0	0
2025.10.28	11:00:00	1.16523	1.16588	1.16449	1.16569	2772	0	0
2025.10.28	12:00:00	1.16568	1.16650	1.16549	1.16642	2296	0	0
2025.10.28	13:00:00	1.16642	1.16643	1.16549	1.16592	2150	0	0
2025.10.28	14:00:00	1.16591	1.16600	1.16350	1.16403	4137	0	0
2025.10.28	15:00:00	1.16402	1.16404	1.16256	1.16395	4565	0	0
2025.10.28	16:00:00	1.16395	1.16635	1.16373	1.16605	4610	0	0
2025.10.28	17:00:00	1.16607	1.16672	1.16549	1.16589	3710	0	0
2025.10.28	18:00:00	1.16589	1.16679	1.16530	1.16679	3972	0	0
2025.10.28	19:00:00	1.16679	1.16688	1.16593	1.16631	2859	0	0
2025.10.28	20:00:00	1.16632	1.16638	1.16561	1.16622	2016	0	0
2025.10.28	21:00:00	1.16622	1.16651	1.16518	1.16523	2045	0	0
2025.10.28	22:00:00	1.16523	1.16574	1.16508	1.16509	1260	0	0
2025.10.28	23:00:00	1.16508	1.16527	1.16501	1.16526	710	0	0
2025.10.29	00:00:00	1.16532	1.16542	1.16499	1.16506	1046	0	0
2025.10.29	01:00:00	1.16507	1.16573	1.16484	1.16572	922	0	0
2025.10.29	02:00:00	1.16570	1.16609	1.16532	1.16544	3514	0	0
2025.10.29	03:00:00	1.16544	1.16560	1.16464	1.16473	2312	0	0
2025.10.29	04:00:00	1.16473	1.16479	1.16416	1.16465	1513	0	0
2025.10.29	05:00:00	1.16466	1.16466	1.16369	1.16371	1072	0	0
2025.10.29	06:00:00	1.16371	1.16375	1.16315	1.16342	1185	0	0
2025.10.29	07:00:00	1.16342	1.16355	1.16272	1.16314	1976	0	0
2025.10.29	08:00:00	1.16315	1.16326	1.16250	1.16299	2084	0	0
2025.10.29	09:00:00	1.16298	1.16378	1.16284	1.16328	3497	0	0
2025.10.29	10:00:00	1.16327	1.16341	1.16232	1.16232	3159	0	0
2025.10.29	11:00:00	1.16231	1.16472	1.16188	1.16412	3368	0	0
2025.10.29	12:00:00	1.16413	1.16488	1.16370	1.16473	2503	0	0
2025.10.29	13:00:00	1.16473	1.16486	1.16331	1.16396	2727	0	0
2025.10.29	14:00:00	1.16397	1.16449	1.16274	1.16340	3397	0	0
2025.10.29	15:00:00	1.16340	1.16459	1.16336	1.16366	4542	0	0
2025.10.29	16:00:00	1.16366	1.16514	1.16316	1.16505	3846	0	0
2025.10.29	17:00:00	1.16505	1.16647	1.16451	1.16637	4179	0	0
2025.10.29	18:00:00	1.16637	1.16660	1.16554	1.16572	3112	0	0
2025.10.29	19:00:00	1.16571	1.16590	1.16458	1.16463	2669	0	0
2025.10.29	20:00:00	1.16457	1.16511	1.15841	1.15945	13375	0	0
2025.10.29	21:00:00	1.15944	1.15999	1.15777	1.15993	9365	0	0
2025.10.29	22:00:00	1.15993	1.16074	1.15908	1.16006	2887	0	0
2025.10.29	23:00:00	1.16007	1.16039	1.15997	1.16018	583	0	5
2025.10.30	00:00:00	1.16024	1.16057	1.16014	1.16041	1044	0	0
2025.10.30	01:00:00	1.16041	1.16053	1.16014	1.16030	929	0	0
2025.10.30	02:00:00	1.16030	1.16155	1.15969	1.16120	2398	0	0
2025.10.30	03:00:00	1.16120	1.16153	1.16087	1.16138	2339	0	0
2025.10.30	04:00:00	1.16138	1.16198	1.16123	1.16173	1798	0	0
2025.10.30	05:00:00	1.16174	1.16199	1.16071	1.16155	2792	0	0
2025.10.30	06:00:00	1.16155	1.16373	1.16136	1.16320	4293	0	0
2025.10.30	07:00:00	1.16319	1.16341	1.16235	1.16240	2024	0	0
2025.10.30	08:00:00	1.16240	1.16298	1.16181	1.16196	3354	0	0
2025.10.30	09:00:00	1.16194	1.16228	1.16096	1.16185	4218	0	0
2025.10.30	10:00:00	1.16189	1.16203	1.16068	1.16171	3935	0	0
2025.10.30	11:00:00	1.16172	1.16283	1.16144	1.16164	3425	0	0
2025.10.30	12:00:00	1.16165	1.16199	1.16060	1.16067	2851	0	0
2025.10.30	13:00:00	1.16066	1.16111	1.15961	1.15978	3193	0	0
2025.10.30	14:00:00	1.15978	1.15992	1.15532	1.15550	5332	0	0
2025.10.30	15:00:00	1.15552	1.15794	1.15470	1.15794	7055	0	0
2025.10.30	16:00:00	1.15795	1.15864	1.15678	1.15731	6440	0	0
2025.10.30	17:00:00	1.15731	1.15774	1.15607	1.15636	3623	0	0
2025.10.30	18:00:00	1.15639	1.15714	1.15594	1.15692	2878	0	0
2025.10.30	19:00:00	1.15692	1.15699	1.15604	1.15663	2272	0	0
2025.10.30	20:00:00	1.15664	1.15704	1.15643	1.15680	2100	0	0
2025.10.30	21:00:00	1.15679	1.15716	1.15618	1.15642	2035	0	0
2025.10.30	22:00:00	1.15642	1.15721	1.15636	1.15644	1278	0	0
2025.10.30	23:00:00	1.15644	1.15698	1.15635	1.15689	973	0	0
2025.10.31	00:00:00	1.15689	1.15699	1.15659	1.15681	829	0	0
2025.10.31	01:00:00	1.15681	1.15733	1.15659	1.15717	917	0	0
2025.10.31	02:00:00	1.15717	1.15771	1.15702	1.15738	1878	0	0
2025.10.31	03:00:00	1.15738	1.15776	1.15665	1.15675	2025	0	0
2025.10.31	04:00:00	1.15676	1.15746	1.15650	1.15681	1559	0	0
2025.10.31	05:00:00	1.15681	1.15710	1.15660	1.15673	1112	0	0
2025.10.31	06:00:00	1.15672	1.15733	1.15664	1.15721	952	0	0
2025.10.31	07:00:00	1.15720	1.15721	1.15664	1.15681	1303	0	0
2025.10.31	08:00:00	1.15681	1.15734	1.15608	1.15615	1808	0	0
2025.10.31	09:00:00	1.15614	1.15659	1.15550	1.15649	3147	0	0
2025.10.31	10:00:00	1.15649	1.15714	1.15598	1.15707	2645	0	0
2025.10.31	11:00:00	1.15707	1.15769	1.15655	1.15759	2536	0	0
2025.10.31	12:00:00	1.15759	1.15761	1.15672	1.15709	2168	0	0
2025.10.31	13:00:00	1.15710	1.15742	1.15580	1.15669	2439	0	0
2025.10.31	14:00:00	1.15668	1.15668	1.15533	1.15559	3764	0	0
2025.10.31	15:00:00	1.15560	1.15563	1.15301	1.15389	4688	0	0
2025.10.31	16:00:00	1.15388	1.15427	1.15221	1.15341	4972	0	0
2025.10.31	17:00:00	1.15341	1.15430	1.15237	1.15408	5559	0	0
2025.10.31	18:00:00	1.15407	1.15434	1.15281	1.15301	4197	0	0
2025.10.31	19:00:00	1.15303	1.15312	1.15221	1.15241	2271	0	0
2025.10.31	20:00:00	1.15238	1.15271	1.15215	1.15248	1856	0	0
2025.10.31	21:00:00	1.15250	1.15317	1.15230	1.15257	1755	0	0
2025.10.31	22:00:00	1.15256	1.15390	1.15254	1.15341	1943	0	0
2025.11.03	00:00:00	1.15298	1.15341	1.15286	1.15320	627	0	3
2025.11.03	01:00:00	1.15319	1.15384	1.15254	1.15274	3113	0	0
2025.11.03	02:00:00	1.15274	1.15310	1.15242	1.15258	1686	0	0
2025.11.03	03:00:00	1.15258	1.15291	1.15216	1.15271	1780	0	0
2025.11.03	04:00:00	1.15274	1.15340	1.15264	1.15316	1420	0	0
2025.11.03	05:00:00	1.15315	1.15344	1.15302	1.15338	909	0	0
2025.11.03	06:00:00	1.15338	1.15372	1.15320	1.15340	1110	0	0
2025.11.03	07:00:00	1.15340	1.15377	1.15324	1.15351	1157	0	0
2025.11.03	08:00:00	1.15351	1.15413	1.15344	1.15377	1451	0	0
2025.11.03	09:00:00	1.15376	1.15412	1.15336	1.15398	2523	0	0
2025.11.03	10:00:00	1.15398	1.15402	1.15097	1.15134	3152	0	0
2025.11.03	11:00:00	1.15135	1.15209	1.15112	1.15144	2457	0	0
2025.11.03	12:00:00	1.15145	1.15201	1.15081	1.15154	2585	0	0
2025.11.03	13:00:00	1.15154	1.15199	1.15126	1.15155	2226	0	0
2025.11.03	14:00:00	1.15154	1.15222	1.15141	1.15173	2270	0	0
2025.11.03	15:00:00	1.15170	1.15178	1.15059	1.15111	3157	0	0
2025.11.03	16:00:00	1.15110	1.15128	1.15052	1.15103	3706	0	0
2025.11.03	17:00:00	1.15102	1.15251	1.15059	1.15251	5187	0	0
2025.11.03	18:00:00	1.15251	1.15318	1.15215	1.15309	3038	0	0
2025.11.03	19:00:00	1.15309	1.15378	1.15266	1.15272	2344	0	0
2025.11.03	20:00:00	1.15272	1.15310	1.15205	1.15231	1741	0	0
2025.11.03	21:00:00	1.15231	1.15247	1.15166	1.15195	2027	0	0
2025.11.03	22:00:00	1.15195	1.15233	1.15179	1.15195	1438	0	0
2025.11.03	23:00:00	1.15195	1.15202	1.15161	1.15194	807	0	0
2025.11.04	00:00:00	1.15190	1.15206	1.15164	1.15204	511	0	5
2025.11.04	01:00:00	1.15202	1.15207	1.15184	1.15184	1050	0	0
2025.11.04	02:00:00	1.15184	1.15184	1.15056	1.15084	2018	0	0
2025.11.04	03:00:00	1.15085	1.15101	1.14982	1.15101	2220	0	0
2025.11.04	04:00:00	1.15101	1.15111	1.15049	1.15111	1588	0	0
2025.11.04	05:00:00	1.15111	1.15177	1.15105	1.15134	1496	0	0
2025.11.04	06:00:00	1.15134	1.15176	1.15093	1.15096	1107	0	0
2025.11.04	07:00:00	1.15095	1.15141	1.15075	1.15126	1662	0	0
2025.11.04	08:00:00	1.15127	1.15266	1.15115	1.15234	2399	0	0
2025.11.04	09:00:00	1.15234	1.15336	1.15226	1.15271	2958	0	0
2025.11.04	10:00:00	1.15271	1.15289	1.15135	1.15139	3803	0	0
2025.11.04	11:00:00	1.15140	1.15171	1.15001	1.15010	3106	0	0
2025.11.04	12:00:00	1.15009	1.15098	1.14990	1.15039	2452	0	0
2025.11.04	13:00:00	1.15039	1.15057	1.14894	1.14897	2456	0	0
2025.11.04	14:00:00	1.14900	1.14931	1.14772	1.14893	3443	0	0
2025.11.04	15:00:00	1.14893	1.14969	1.14884	1.14922	3018	0	0
2025.11.04	16:00:00	1.14920	1.14948	1.14731	1.14809	4016	0	0
2025.11.04	17:00:00	1.14808	1.14929	1.14747	1.14916	4066	0	0
2025.11.04	18:00:00	1.14917	1.14966	1.14875	1.14897	3279	0	0
2025.11.04	19:00:00	1.14898	1.14902	1.14836	1.14840	1876	0	0
2025.11.04	20:00:00	1.14839	1.14866	1.14810	1.14840	2012	0	0
2025.11.04	21:00:00	1.14840	1.14872	1.14788	1.14792	1847	0	0
2025.11.04	22:00:00	1.14791	1.14834	1.14752	1.14799	1552	0	0
2025.11.04	23:00:00	1.14798	1.14828	1.14790	1.14818	1358	0	0
2025.11.05	00:00:00	1.14817	1.14850	1.14790	1.14836	1121	0	5
2025.11.05	01:00:00	1.14835	1.14859	1.14826	1.14852	752	0	0
2025.11.05	02:00:00	1.14849	1.14856	1.14808	1.14840	1843	0	0
2025.11.05	03:00:00	1.14840	1.14980	1.14797	1.14894	3057	0	0
2025.11.05	04:00:00	1.14896	1.14923	1.14851	1.14885	1880	0	0
2025.11.05	05:00:00	1.14885	1.14925	1.14859	1.14888	1802	0	0
2025.11.05	06:00:00	1.14888	1.14918	1.14877	1.14907	920	0	0
2025.11.05	07:00:00	1.14908	1.14943	1.14894	1.14919	1059	0	0
2025.11.05	08:00:00	1.14920	1.14943	1.14870	1.14880	1388	0	0
2025.11.05	09:00:00	1.14880	1.14909	1.14834	1.14868	2112	0	0
2025.11.05	10:00:00	1.14869	1.14954	1.14856	1.14888	2752	0	0
2025.11.05	11:00:00	1.14889	1.14927	1.14815	1.14845	2212	0	0
2025.11.05	12:00:00	1.14845	1.14852	1.14761	1.14834	1995	0	0
2025.11.05	13:00:00	1.14834	1.14892	1.14788	1.14881	1742	0	0
2025.11.05	14:00:00	1.14881	1.14926	1.14871	1.14910	2152	0	0
2025.11.05	15:00:00	1.14909	1.14935	1.14729	1.14737	4023	0	0
2025.11.05	16:00:00	1.14736	1.14931	1.14688	1.14871	3928	0	0
2025.11.05	17:00:00	1.14872	1.14874	1.14701	1.14791	6561	0	0
2025.11.05	18:00:00	1.14791	1.14858	1.14700	1.14838	3733	0	0
2025.11.05	19:00:00	1.14838	1.14860	1.14764	1.14804	2098	0	0
2025.11.05	20:00:00	1.14803	1.14838	1.14788	1.14816	1553	0	0
2025.11.05	21:00:00	1.14816	1.14876	1.14805	1.14858	1352	0	0
2025.11.05	22:00:00	1.14860	1.14918	1.14860	1.14884	1357	0	0
2025.11.05	23:00:00	1.14885	1.14942	1.14874	1.14920	878	0	0
2025.11.06	00:00:00	1.14907	1.14926	1.14869	1.14919	953	0	6
2025.11.06	01:00:00	1.14918	1.14969	1.14914	1.14958	780	0	0
2025.11.06	02:00:00	1.14957	1.15019	1.14932	1.15007	1510	0	0
2025.11.06	03:00:00	1.15009	1.15089	1.15009	1.15073	1608	0	0
2025.11.06	04:00:00	1.15072	1.15088	1.15032	1.15054	1016	0	0
2025.11.06	05:00:00	1.15053	1.15079	1.15034	1.15071	946	0	0
2025.11.06	06:00:00	1.15071	1.15083	1.15040	1.15071	701	0	0
2025.11.06	07:00:00	1.15070	1.15110	1.15038	1.15103	1097	0	0
2025.11.06	08:00:00	1.15095	1.15138	1.15054	1.15071	1429	0	0
2025.11.06	09:00:00	1.15072	1.15133	1.15068	1.15083	2135	0	0
2025.11.06	10:00:00	1.15085	1.15235	1.15060	1.15212	3354	0	0
2025.11.06	11:00:00	1.15211	1.15238	1.15112	1.15135	2580	0	0
2025.11.06	12:00:00	1.15135	1.15173	1.15102	1.15105	1858	0	0
2025.11.06	13:00:00	1.15105	1.15210	1.15103	1.15202	1918	0	0
2025.11.06	14:00:00	1.15202	1.15328	1.15142	1.15308	3844	0	0
2025.11.06	15:00:00	1.15309	1.15441	1.15291	1.15356	3909	0	0
2025.11.06	16:00:00	1.15356	1.15375	1.15200	1.15205	4035	0	0
2025.11.06	17:00:00	1.15205	1.15428	1.15191	1.15395	5026	0	0
2025.11.06	18:00:00	1.15395	1.15418	1.15316	1.15379	3963	0	0
2025.11.06	19:00:00	1.15379	1.15428	1.15299	1.15407	3329	0	0
2025.11.06	20:00:00	1.15407	1.15502	1.15392	1.15471	2313	0	0
2025.11.06	21:00:00	1.15470	1.15523	1.15420	1.15444	2109	0	0
2025.11.06	22:00:00	1.15444	1.15491	1.15428	1.15476	1658	0	0
2025.11.06	23:00:00	1.15476	1.15488	1.15447	1.15467	1289	0	0
2025.11.07	00:00:00	1.15466	1.15475	1.15379	1.15444	3018	0	0
2025.11.07	01:00:00	1.15435	1.15515	1.15435	1.15487	903	0	0
2025.11.07	02:00:00	1.15488	1.15491	1.15378	1.15395	1668	0	0
2025.11.07	03:00:00	1.15395	1.15413	1.15363	1.15380	2103	0	0
2025.11.07	04:00:00	1.15381	1.15430	1.15381	1.15400	1327	0	0
2025.11.07	05:00:00	1.15402	1.15410	1.15350	1.15380	1031	0	0
2025.11.07	06:00:00	1.15380	1.15381	1.15325	1.15366	926	0	0
2025.11.07	07:00:00	1.15366	1.15386	1.15326	1.15341	871	0	0
2025.11.07	08:00:00	1.15343	1.15358	1.15297	1.15309	1658	0	0
2025.11.07	09:00:00	1.15309	1.15362	1.15308	1.15328	1889	0	0
2025.11.07	10:00:00	1.15326	1.15400	1.15297	1.15349	2683	0	0
2025.11.07	11:00:00	1.15349	1.15422	1.15345	1.15382	1917	0	0
2025.11.07	12:00:00	1.15382	1.15519	1.15375	1.15501	2116	0	0
2025.11.07	13:00:00	1.15501	1.15610	1.15495	1.15581	2403	0	0
2025.11.07	14:00:00	1.15581	1.15653	1.15539	1.15558	2832	0	0
2025.11.07	15:00:00	1.15559	1.15696	1.15558	1.15676	4199	0	0
2025.11.07	16:00:00	1.15676	1.15789	1.15655	1.15737	4031	0	0
2025.11.07	17:00:00	1.15735	1.15911	1.15713	1.15717	4879	0	0
2025.11.07	18:00:00	1.15717	1.15822	1.15714	1.15777	2770	0	0
2025.11.07	19:00:00	1.15777	1.15822	1.15715	1.15804	2198	0	0
2025.11.07	20:00:00	1.15804	1.15835	1.15676	1.15683	1735	0	0
2025.11.07	21:00:00	1.15682	1.15728	1.15556	1.15595	2109	0	0
2025.11.07	22:00:00	1.15592	1.15667	1.15575	1.15643	2127	0	0
2025.11.07	23:00:00	1.15643	1.15670	1.15589	1.15670	1338	0	0
2025.11.10	00:00:00	1.15557	1.15587	1.15549	1.15563	519	0	5
2025.11.10	01:00:00	1.15565	1.15580	1.15416	1.15434	2575	0	0
2025.11.10	02:00:00	1.15434	1.15591	1.15431	1.15546	2961	0	0
2025.11.10	03:00:00	1.15545	1.15605	1.15466	1.15582	2324	0	0
2025.11.10	04:00:00	1.15582	1.15609	1.15548	1.15579	1460	0	0
2025.11.10	05:00:00	1.15579	1.15586	1.15514	1.15546	1231	0	0
2025.11.10	06:00:00	1.15548	1.15626	1.15548	1.15611	1193	0	0
2025.11.10	07:00:00	1.15610	1.15665	1.15579	1.15619	1153	0	0
2025.11.10	08:00:00	1.15619	1.15648	1.15515	1.15539	1667	0	0
2025.11.10	09:00:00	1.15539	1.15720	1.15534	1.15678	2610	0	0
2025.11.10	10:00:00	1.15677	1.15830	1.15653	1.15723	3167	0	0
2025.11.10	11:00:00	1.15722	1.15738	1.15641	1.15683	2628	0	0
2025.11.10	12:00:00	1.15683	1.15714	1.15612	1.15626	2201	0	0
2025.11.10	13:00:00	1.15626	1.15641	1.15540	1.15632	1922	0	0
2025.11.10	14:00:00	1.15633	1.15757	1.15628	1.15680	2396	0	0
2025.11.10	15:00:00	1.15681	1.15779	1.15670	1.15680	2980	0	0
2025.11.10	16:00:00	1.15679	1.15685	1.15593	1.15646	3234	0	0
2025.11.10	17:00:00	1.15645	1.15670	1.15452	1.15454	3669	0	0
2025.11.10	18:00:00	1.15455	1.15550	1.15429	1.15448	3130	0	0
2025.11.10	19:00:00	1.15449	1.15613	1.15412	1.15606	2660	0	0
2025.11.10	20:00:00	1.15606	1.15648	1.15580	1.15585	1518	0	0
2025.11.10	21:00:00	1.15585	1.15631	1.15579	1.15610	1431	0	0
2025.11.10	22:00:00	1.15609	1.15646	1.15606	1.15639	1165	0	0
2025.11.10	23:00:00	1.15640	1.15640	1.15551	1.15569	1012	0	0
2025.11.11	00:00:00	1.15570	1.15591	1.15536	1.15566	1150	0	3
2025.11.11	01:00:00	1.15566	1.15604	1.15564	1.15568	895	0	0
2025.11.11	02:00:00	1.15568	1.15595	1.15520	1.15524	1314	0	0
2025.11.11	03:00:00	1.15524	1.15550	1.15472	1.15548	1781	0	0
2025.11.11	04:00:00	1.15547	1.15571	1.15519	1.15534	1123	0	0
2025.11.11	05:00:00	1.15534	1.15582	1.15534	1.15564	959	0	0
2025.11.11	06:00:00	1.15564	1.15594	1.15554	1.15581	826	0	0
2025.11.11	07:00:00	1.15581	1.15652	1.15579	1.15616	1161	0	0
2025.11.11	08:00:00	1.15616	1.15630	1.15505	1.15522	1389	0	0
2025.11.11	09:00:00	1.15524	1.15608	1.15499	1.15599	3033	0	0
2025.11.11	10:00:00	1.15600	1.15682	1.15545	1.15546	2780	0	0
2025.11.11	11:00:00	1.15546	1.15685	1.15535	1.15648	2278	0	0
2025.11.11	12:00:00	1.15648	1.15747	1.15626	1.15730	2040	0	0
2025.11.11	13:00:00	1.15730	1.15778	1.15701	1.15720	2033	0	0
2025.11.11	14:00:00	1.15720	1.15773	1.15686	1.15703	2250	0	0
